T10YIE,inf
2015-10-14,1.49
2015-10-15,1.5
2015-10-16,1.48
2015-10-17,1.47
2015-10-18,1.46
2015-10-19,1.45
2015-10-20,1.48
2015-10-21,1.45
2015-10-22,1.47
2015-10-23,1.51
2015-10-24,1.5
2015-10-25,1.49
2015-10-26,1.48
2015-10-27,1.48
2015-10-28,1.47
2015-10-29,1.52
2015-10-30,1.53
2015-10-31,1.5366666666666666
2015-11-01,1.5433333333333334
2015-11-02,1.55
2015-11-03,1.58
2015-11-04,1.57
2015-11-05,1.55
2015-11-06,1.59
2015-11-07,1.5933333333333335
2015-11-08,1.5966666666666667
2015-11-09,1.6
2015-11-10,1.55
2015-11-11,1.545
2015-11-12,1.54
2015-11-13,1.52
2015-11-14,1.5166666666666666
2015-11-15,1.5133333333333334
2015-11-16,1.51
2015-11-17,1.53
2015-11-18,1.56
2015-11-19,1.56
2015-11-20,1.6
2015-11-21,1.6033333333333335
2015-11-22,1.6066666666666667
2015-11-23,1.61
2015-11-24,1.62
2015-11-25,1.61
2015-11-26,1.605
2015-11-27,1.6
2015-11-28,1.5966666666666667
2015-11-29,1.5933333333333335
2015-11-30,1.59
2015-12-01,1.57
2015-12-02,1.56
2015-12-03,1.61
2015-12-04,1.6
2015-12-05,1.5866666666666667
2015-12-06,1.5733333333333335
2015-12-07,1.56
2015-12-08,1.56
2015-12-09,1.53
2015-12-10,1.51
2015-12-11,1.46
2015-12-12,1.4566666666666666
2015-12-13,1.4533333333333334
2015-12-14,1.45
2015-12-15,1.48
2015-12-16,1.46
2015-12-17,1.47
2015-12-18,1.46
2015-12-19,1.4566666666666666
2015-12-20,1.4533333333333334
2015-12-21,1.45
2015-12-22,1.46
2015-12-23,1.51
2015-12-24,1.52
2015-12-25,1.5150000000000001
2015-12-26,1.51
2015-12-27,1.505
2015-12-28,1.5
2015-12-29,1.53
2015-12-30,1.54
2015-12-31,1.54
2016-01-01,1.5425
2016-01-02,1.545
2016-01-03,1.5475
2016-01-04,1.55
2016-01-05,1.56
2016-01-06,1.53
2016-01-07,1.5
2016-01-08,1.48
2016-01-09,1.47
2016-01-10,1.46
2016-01-11,1.45
2016-01-12,1.43
2016-01-13,1.43
2016-01-14,1.43
2016-01-15,1.36
2016-01-16,1.365
2016-01-17,1.37
2016-01-18,1.375
2016-01-19,1.38
2016-01-20,1.32
2016-01-21,1.28
2016-01-22,1.35
2016-01-23,1.3466666666666667
2016-01-24,1.3433333333333335
2016-01-25,1.34
2016-01-26,1.36
2016-01-27,1.4
2016-01-28,1.42
2016-01-29,1.41
2016-01-30,1.4066666666666665
2016-01-31,1.4033333333333333
2016-02-01,1.4
2016-02-02,1.36
2016-02-03,1.38
2016-02-04,1.36
2016-02-05,1.33
2016-02-06,1.2966666666666666
2016-02-07,1.2633333333333334
2016-02-08,1.23
2016-02-09,1.21
2016-02-10,1.21
2016-02-11,1.18
2016-02-12,1.25
2016-02-13,1.25
2016-02-14,1.25
2016-02-15,1.25
2016-02-16,1.25
2016-02-17,1.28
2016-02-18,1.24
2016-02-19,1.26
2016-02-20,1.2766666666666666
2016-02-21,1.2933333333333334
2016-02-22,1.31
2016-02-23,1.32
2016-02-24,1.36
2016-02-25,1.39
2016-02-26,1.41
2016-02-27,1.4133333333333333
2016-02-28,1.4166666666666665
2016-02-29,1.42
2016-03-01,1.48
2016-03-02,1.51
2016-03-03,1.53
2016-03-04,1.51
2016-03-05,1.5
2016-03-06,1.49
2016-03-07,1.48
2016-03-08,1.46
2016-03-09,1.51
2016-03-10,1.48
2016-03-11,1.54
2016-03-12,1.5333333333333334
2016-03-13,1.5266666666666666
2016-03-14,1.52
2016-03-15,1.5
2016-03-16,1.58
2016-03-17,1.57
2016-03-18,1.61
2016-03-19,1.62
2016-03-20,1.63
2016-03-21,1.64
2016-03-22,1.63
2016-03-23,1.58
2016-03-24,1.57
2016-03-25,1.5675000000000001
2016-03-26,1.565
2016-03-27,1.5625
2016-03-28,1.56
2016-03-29,1.61
2016-03-30,1.65
2016-03-31,1.62
2016-04-01,1.62
2016-04-02,1.6266666666666667
2016-04-03,1.6333333333333333
2016-04-04,1.64
2016-04-05,1.59
2016-04-06,1.59
2016-04-07,1.58
2016-04-08,1.58
2016-04-09,1.5733333333333335
2016-04-10,1.5666666666666667
2016-04-11,1.56
2016-04-12,1.57
2016-04-13,1.56
2016-04-14,1.56
2016-04-15,1.56
2016-04-16,1.5633333333333335
2016-04-17,1.5666666666666667
2016-04-18,1.57
2016-04-19,1.6
2016-04-20,1.62
2016-04-21,1.64
2016-04-22,1.64
2016-04-23,1.6433333333333333
2016-04-24,1.6466666666666665
2016-04-25,1.65
2016-04-26,1.67
2016-04-27,1.68
2016-04-28,1.72
2016-04-29,1.71
2016-04-30,1.7
2016-05-01,1.69
2016-05-02,1.68
2016-05-03,1.64
2016-05-04,1.63
2016-05-05,1.63
2016-05-06,1.61
2016-05-07,1.6033333333333335
2016-05-08,1.5966666666666667
2016-05-09,1.59
2016-05-10,1.62
2016-05-11,1.59
2016-05-12,1.6
2016-05-13,1.58
2016-05-14,1.5866666666666667
2016-05-15,1.5933333333333335
2016-05-16,1.6
2016-05-17,1.61
2016-05-18,1.61
2016-05-19,1.56
2016-05-20,1.56
2016-05-21,1.5533333333333335
2016-05-22,1.5466666666666666
2016-05-23,1.54
2016-05-24,1.55
2016-05-25,1.58
2016-05-26,1.58
2016-05-27,1.58
2016-05-28,1.57
2016-05-29,1.56
2016-05-30,1.55
2016-05-31,1.54
2016-06-01,1.54
2016-06-02,1.54
2016-06-03,1.52
2016-06-04,1.5266666666666666
2016-06-05,1.5333333333333334
2016-06-06,1.54
2016-06-07,1.57
2016-06-08,1.59
2016-06-09,1.56
2016-06-10,1.52
2016-06-11,1.5033333333333334
2016-06-12,1.4866666666666666
2016-06-13,1.47
2016-06-14,1.45
2016-06-15,1.47
2016-06-16,1.42
2016-06-17,1.42
2016-06-18,1.4233333333333333
2016-06-19,1.4266666666666665
2016-06-20,1.43
2016-06-21,1.43
2016-06-22,1.44
2016-06-23,1.5
2016-06-24,1.42
2016-06-25,1.3933333333333333
2016-06-26,1.3666666666666667
2016-06-27,1.34
2016-06-28,1.37
2016-06-29,1.4
2016-06-30,1.4
2016-07-01,1.43
2016-07-02,1.4224999999999999
2016-07-03,1.415
2016-07-04,1.4075
2016-07-05,1.4
2016-07-06,1.43
2016-07-07,1.43
2016-07-08,1.43
2016-07-09,1.4266666666666665
2016-07-10,1.4233333333333333
2016-07-11,1.42
2016-07-12,1.46
2016-07-13,1.45
2016-07-14,1.45
2016-07-15,1.49
2016-07-16,1.49
2016-07-17,1.49
2016-07-18,1.49
2016-07-19,1.44
2016-07-20,1.46
2016-07-21,1.52
2016-07-22,1.51
2016-07-23,1.5066666666666666
2016-07-24,1.5033333333333334
2016-07-25,1.5
2016-07-26,1.5
2016-07-27,1.49
2016-07-28,1.52
2016-07-29,1.49
2016-07-30,1.48
2016-07-31,1.47
2016-08-01,1.46
2016-08-02,1.44
2016-08-03,1.46
2016-08-04,1.47
2016-08-05,1.5
2016-08-06,1.5033333333333334
2016-08-07,1.5066666666666666
2016-08-08,1.51
2016-08-09,1.49
2016-08-10,1.44
2016-08-11,1.47
2016-08-12,1.44
2016-08-13,1.4433333333333334
2016-08-14,1.4466666666666665
2016-08-15,1.45
2016-08-16,1.44
2016-08-17,1.47
2016-08-18,1.47
2016-08-19,1.48
2016-08-20,1.4766666666666666
2016-08-21,1.4733333333333334
2016-08-22,1.47
2016-08-23,1.48
2016-08-24,1.48
2016-08-25,1.49
2016-08-26,1.47
2016-08-27,1.4666666666666666
2016-08-28,1.4633333333333334
2016-08-29,1.46
2016-08-30,1.46
2016-08-31,1.47
2016-09-01,1.45
2016-09-02,1.47
2016-09-03,1.475
2016-09-04,1.48
2016-09-05,1.4849999999999999
2016-09-06,1.49
2016-09-07,1.51
2016-09-08,1.52
2016-09-09,1.5
2016-09-10,1.5033333333333334
2016-09-11,1.5066666666666666
2016-09-12,1.51
2016-09-13,1.49
2016-09-14,1.49
2016-09-15,1.49
2016-09-16,1.51
2016-09-17,1.5066666666666666
2016-09-18,1.5033333333333334
2016-09-19,1.5
2016-09-20,1.49
2016-09-21,1.51
2016-09-22,1.55
2016-09-23,1.57
2016-09-24,1.56
2016-09-25,1.55
2016-09-26,1.54
2016-09-27,1.52
2016-09-28,1.56
2016-09-29,1.54
2016-09-30,1.6
2016-10-01,1.61
2016-10-02,1.6199999999999999
2016-10-03,1.63
2016-10-04,1.62
2016-10-05,1.62
2016-10-06,1.64
2016-10-07,1.63
2016-10-08,1.6324999999999998
2016-10-09,1.6349999999999998
2016-10-10,1.6375
2016-10-11,1.64
2016-10-12,1.64
2016-10-13,1.63
2016-10-14,1.67
2016-10-15,1.6733333333333333
2016-10-16,1.6766666666666665
2016-10-17,1.68
2016-10-18,1.66
2016-10-19,1.68
2016-10-20,1.68
2016-10-21,1.67
2016-10-22,1.6666666666666665
2016-10-23,1.6633333333333333
2016-10-24,1.66
2016-10-25,1.7
2016-10-26,1.71
2016-10-27,1.72
2016-10-28,1.73
2016-10-29,1.73
2016-10-30,1.73
2016-10-31,1.73
2016-11-01,1.72
2016-11-02,1.7
2016-11-03,1.68
2016-11-04,1.68
2016-11-05,1.69
2016-11-06,1.7
2016-11-07,1.71
2016-11-08,1.73
2016-11-09,1.82
2016-11-10,1.88
2016-11-11,1.8675
2016-11-12,1.855
2016-11-13,1.8425
2016-11-14,1.83
2016-11-15,1.82
2016-11-16,1.83
2016-11-17,1.87
2016-11-18,1.9
2016-11-19,1.9033333333333333
2016-11-20,1.9066666666666665
2016-11-21,1.91
2016-11-22,1.9
2016-11-23,1.92
2016-11-24,1.9049999999999998
2016-11-25,1.89
2016-11-26,1.8766666666666667
2016-11-27,1.8633333333333333
2016-11-28,1.85
2016-11-29,1.86
2016-11-30,1.94
2016-12-01,1.97
2016-12-02,1.91
2016-12-03,1.92
2016-12-04,1.93
2016-12-05,1.94
2016-12-06,1.95
2016-12-07,1.92
2016-12-08,1.95
2016-12-09,1.96
2016-12-10,1.9666666666666666
2016-12-11,1.9733333333333334
2016-12-12,1.98
2016-12-13,1.95
2016-12-14,1.94
2016-12-15,1.9
2016-12-16,1.86
2016-12-17,1.86
2016-12-18,1.86
2016-12-19,1.86
2016-12-20,1.9
2016-12-21,1.91
2016-12-22,1.95
2016-12-23,1.97
2016-12-24,1.975
2016-12-25,1.98
2016-12-26,1.9849999999999999
2016-12-27,1.99
2016-12-28,1.95
2016-12-29,1.94
2016-12-30,1.95
2016-12-31,1.9575
2017-01-01,1.9649999999999999
2017-01-02,1.9725
2017-01-03,1.98
2017-01-04,1.99
2017-01-05,1.95
2017-01-06,1.96
2017-01-07,1.9566666666666666
2017-01-08,1.9533333333333334
2017-01-09,1.95
2017-01-10,1.95
2017-01-11,1.99
2017-01-12,1.98
2017-01-13,1.99
2017-01-14,1.9849999999999999
2017-01-15,1.98
2017-01-16,1.975
2017-01-17,1.97
2017-01-18,2
2017-01-19,2.04
2017-01-20,2.04
2017-01-21,2.033333333333333
2017-01-22,2.026666666666667
2017-01-23,2.02
2017-01-24,2.06
2017-01-25,2.08
2017-01-26,2.08
2017-01-27,2.08
2017-01-28,2.0766666666666667
2017-01-29,2.0733333333333333
2017-01-30,2.07
2017-01-31,2.05
2017-02-01,2.05
2017-02-02,2.05
2017-02-03,2.05
2017-02-04,2.04
